,gene_id,disease_count,gene_name,gene_symbol,organism,other_symbols,synonyms
3312,57447,4,,,,,
3313,6659,4,,,,,
3314,406994,4,,,,,
3315,5757,4,,,,,
3316,6653,4,,,,,
3317,57105,4,,,,,
3318,664,4,,,,,
3319,406928,4,,,,,
3320,5055,4,,,,,
3321,8877,4,,,,,
3322,406919,4,,,,,
3323,8876,4,,,,,
3324,406914,4,,,,,
3325,406910,4,,,,,
3326,22806,4,,,,,
3327,140628,4,,,,,
3328,9495,4,,,,,
3329,8851,4,,,,,
3330,27429,4,,,,,
3331,27436,4,,,,,
3332,2744,4,,,,,
3333,6240,4,,,,,
3334,8843,4,,,,,
3335,10861,4,,,,,
3336,27184,4,,,,,
3337,81562,4,,,,,
3338,1408,4,,,,,
3339,406962,4,,,,,
3340,79944,4,,,,,
3341,8148,4,,,,,
3342,8973,4,,,,,
3343,27032,4,,,,,
3344,50604,4,,,,,
3345,1617,4,,,,,
3346,5720,4,,,,,
3347,9463,4,,,,,
3348,4507,4,,,,,
3349,947,4,,,,,
3350,57165,4,,,,,
3351,406957,4,,,,,
3352,27102,4,,,,,
3353,114131,4,,,,,
3354,406946,4,,,,,
3355,10878,4,,,,,
3356,7033,4,,,,,
3357,27161,4,,,,,
3358,50717,4,,,,,
3359,261734,4,,,,,
3360,706,4,,,,,
3361,6753,4,,,,,
3362,80339,4,,,,,
3363,51095,4,,,,,
3364,5916,4,,,,,
3365,5909,4,,,,,
3366,23410,4,,,,,
3367,4240,4,,,,,
3368,51117,4,,,,,
3369,1474,4,,,,,
3370,147372,4,,,,,
3371,10273,4,,,,,
3372,438,4,,,,,
3373,6832,4,,,,,
3374,4212,4,,,,,
3375,1153,4,,,,,
3376,2535,4,,,,,
3377,23312,4,,,,,
3378,146862,4,,,,,
3379,60482,4,,,,,
3380,5859,4,,,,,
3381,5923,4,,,,,
3382,23424,4,,,,,
3383,51086,4,,,,,
3384,23643,4,,,,,
3385,2356,4,,,,,
3386,23562,4,,,,,
3387,23569,4,,,,,
3388,9254,4,,,,,
3389,23586,4,,,,,
3390,10046,4,,,,,
3391,925,4,,,,,
3392,8028,4,,,,,
3393,10319,4,,,,,
3394,1149,4,,,,,
3395,9313,4,,,,,
3396,59344,4,,,,,
3397,10961,4,,,,,
3398,148022,4,,,,,
3399,4336,4,,,,,
3400,23780,4,,,,,
3401,10327,4,,,,,
3402,9223,4,,,,,
3403,9168,4,,,,,
3404,6752,4,,,,,
3405,8100,4,,,,,
3406,2561,4,,,,,
3407,259217,4,,,,,
3408,57822,4,,,,,
3409,10266,4,,,,,
3410,9382,4,,,,,
3411,442903,4,,,,,
3412,1453,4,,,,,
3413,26011,4,,,,,
3414,51308,4,,,,,
3415,5777,4,,,,,
3416,57761,4,,,,,
3417,6098,4,,,,,
3418,57728,4,,,,,
3419,57724,4,,,,,
3420,2315,4,,,,,
3421,23133,4,,,,,
3422,57680,4,,,,,
3423,6898,4,,,,,
3424,4091,4,,,,,
3425,442914,4,,,,,
3426,6873,4,,,,,
3427,2591,4,,,,,
3428,259,4,,,,,
3429,51181,4,,,,,
3430,256297,4,,,,,
3431,91624,4,,,,,
3432,6854,4,,,,,
3433,4166,4,,,,,
3434,2570,4,,,,,
3435,93589,4,,,,,
3436,4163,4,,,,,
3437,10981,4,,,,,
3438,9145,4,,,,,
3439,91137,4,,,,,
3440,25792,4,,,,,
3441,25800,4,,,,,
3442,10399,4,,,,,
3443,25816,4,,,,,
3444,104,4,,,,,
3445,60681,4,,,,,
3446,25839,4,,,,,
3447,51206,4,,,,,
3448,406884,4,,,,,
3449,2617,4,,,,,
3450,2894,4,,,,,
3451,2118,4,,,,,
3452,8741,4,,,,,
3453,5655,4,,,,,
3454,10466,4,,,,,
3455,9568,4,,,,,
3456,56606,4,,,,,
3457,2213,4,,,,,
3458,81848,4,,,,,
3459,1015,4,,,,,
3460,4040,4,,,,,
3461,9622,4,,,,,
3462,6343,4,,,,,
3463,10772,4,,,,,
3464,2984,4,,,,,
3465,2847,4,,,,,
3466,55840,4,,,,,
3467,4046,4,,,,,
3468,6297,4,,,,,
3469,2114,4,,,,,
3470,2185,4,,,,,
3471,284217,4,,,,,
3472,6581,4,,,,,
3473,5590,4,,,,,
3474,284,4,,,,,
3475,759,4,,,,,
3476,2101,4,,,,,
3477,9631,4,,,,,
3478,10142,4,,,,,
3479,81704,4,,,,,
3480,6305,4,,,,,
3481,2209,4,,,,,
3482,2947,4,,,,,
3483,1364,4,,,,,
3484,10456,4,,,,,
3485,632,4,,,,,
3486,3998,4,,,,,
3487,28998,4,,,,,
3488,8192,4,,,,,
3489,10460,4,,,,,
3490,138050,4,,,,,
3491,8653,4,,,,,
3492,7525,4,,,,,
3493,2173,4,,,,,
3494,1381,4,,,,,
3495,28956,4,,,,,
3496,87,4,,,,,
3497,2775,4,,,,,
3498,2923,4,,,,,
3499,7533,4,,,,,
3500,2165,4,,,,,
3501,8710,4,,,,,
3502,3963,4,,,,,
3503,1558,4,,,,,
3504,4583,4,,,,,
3505,10814,4,,,,,
3506,400916,4,,,,,
3507,5032,4,,,,,
3508,6586,4,,,,,
3509,2206,4,,,,,
3510,2869,4,,,,,
3511,5255,4,,,,,
3512,3992,4,,,,,
3513,2820,4,,,,,
3514,4056,4,,,,,
3515,3915,4,,,,,
3516,55812,4,,,,,
3517,7172,4,,,,,
3518,9536,4,,,,,
3519,55806,4,,,,,
3520,161582,4,,,,,
3521,9510,4,,,,,
3522,50511,4,,,,,
3523,139411,4,,,,,
3524,2048,4,,,,,
3525,5162,4,,,,,
3526,112755,4,,,,,
3527,117289,4,,,,,
3528,391051,4,,,,,
3529,1537,4,,,,,
3530,7072,4,,,,,
3531,4544,4,,,,,
3532,160851,4,,,,,
3533,1133,4,,,,,
3534,8835,4,,,,,
3535,56952,4,,,,,
3536,6623,4,,,,,
3537,3045,4,,,,,
3538,2222,4,,,,,
3539,11043,4,,,,,
3540,637,4,,,,,
3541,116285,4,,,,,
3542,2997,4,,,,,
3543,8829,4,,,,,
3544,55784,4,,,,,
3545,81622,4,,,,,
3546,55835,4,,,,,
3547,4634,4,,,,,
3548,7991,4,,,,,
3549,2779,4,,,,,
3550,10769,4,,,,,
3551,3002,4,,,,,
3552,858,4,,,,,
3553,11067,3,,,,,
3554,5083,3,,,,,
3555,10928,3,,,,,
3556,389434,3,,,,,
3557,80310,3,,,,,
3558,114788,3,,,,,
3559,397,3,,,,,
3560,117,3,,,,,
3561,51109,3,,,,,
3562,51201,3,,,,,
3563,121256,3,,,,,
3564,4118,3,,,,,
3565,52,3,,,,,
3566,79054,3,,,,,
3567,7528,3,,,,,
3568,51284,3,,,,,
3569,3683,3,,,,,
3570,3982,3,,,,,
3571,4597,3,,,,,
3572,442898,3,,,,,
3573,115761,3,,,,,
3574,5023,3,,,,,
3575,374291,3,,,,,
3576,4159,3,,,,,
3577,3741,3,,,,,
3578,51218,3,,,,,
3579,3975,3,,,,,
3580,10643,3,,,,,
3581,4316,3,,,,,
3582,3957,3,,,,,
3583,5267,3,,,,,
3584,1113,3,,,,,
3585,4610,3,,,,,
3586,4199,3,,,,,
3587,3699,3,,,,,
3588,8239,3,,,,,
3589,5426,3,,,,,
3590,1215,3,,,,,
3591,10935,3,,,,,
3592,112802,3,,,,,
3593,80208,3,,,,,
3594,4616,3,,,,,
3595,79039,3,,,,,
3596,434,3,,,,,
3597,5305,3,,,,,
3598,79026,3,,,,,
3599,51134,3,,,,,
3600,10659,3,,,,,
3601,115207,3,,,,,
3602,3921,3,,,,,
3603,80704,3,,,,,
3604,79577,3,,,,,
3605,388939,3,,,,,
3606,1154,3,,,,,
3607,487,3,,,,,
3608,121391,3,,,,,
3609,4335,3,,,,,
3610,4603,3,,,,,
3611,442892,3,,,,,
3612,79048,3,,,,,
3613,80271,3,,,,,
3614,80312,3,,,,,
3615,51079,3,,,,,
3616,7512,3,,,,,
3617,7837,3,,,,,
3618,4330,3,,,,,
3619,11132,3,,,,,
3620,51176,3,,,,,
3621,389421,3,,,,,
3622,11081,3,,,,,
3623,388389,3,,,,,
3624,4978,3,,,,,
3625,5423,3,,,,,
3626,4175,3,,,,,
3627,4179,3,,,,,
3628,10736,3,,,,,
3629,114902,3,,,,,
3630,388552,3,,,,,
3631,793,3,,,,,
3632,11255,3,,,,,
3633,406979,3,,,,,
3634,11330,3,,,,,
3635,81501,3,,,,,
3636,475,3,,,,,
3637,4048,3,,,,,
3638,406961,3,,,,,
3639,47,3,,,,,
3640,7976,3,,,,,
3641,79932,3,,,,,
3642,406967,3,,,,,
3643,1111,3,,,,,
3644,817,3,,,,,
3645,406968,3,,,,,
3646,406974,3,,,,,
3647,5170,3,,,,,
3648,5199,3,,,,,
3649,761,3,,,,,
3650,7592,3,,,,,
3651,117581,3,,,,,
3652,51501,3,,,,,
3653,79718,3,,,,,
3654,79947,3,,,,,
3655,50616,3,,,,,
3656,83636,3,,,,,
3657,4690,3,,,,,
3658,4047,3,,,,,
3659,10846,3,,,,,
3660,407000,3,,,,,
3661,50618,3,,,,,
3662,3866,3,,,,,
3663,10715,3,,,,,
3664,5058,3,,,,,
3665,5358,3,,,,,
3666,4537,3,,,,,
3667,3849,3,,,,,
3668,4938,3,,,,,
3669,11343,3,,,,,
3670,1182,3,,,,,
3671,406886,3,,,,,
3672,4066,3,,,,,
3673,406891,3,,,,,
3674,406892,3,,,,,
3675,51593,3,,,,,
3676,50514,3,,,,,
3677,406900,3,,,,,
3678,406901,3,,,,,
3679,4939,3,,,,,
3680,768206,3,,,,,
3681,51635,3,,,,,
3682,4741,3,,,,,
3683,406927,3,,,,,
3684,81565,3,,,,,
3685,406933,3,,,,,
3686,4060,3,,,,,
3687,4543,3,,,,,
3688,5166,3,,,,,
3689,107,3,,,,,
3690,83544,3,,,,,
3691,406935,3,,,,,
3692,5341,3,,,,,
3693,113278,3,,,,,
3694,53345,3,,,,,
3695,83394,3,,,,,
3696,4576,3,,,,,
3697,83715,3,,,,,
3698,83716,3,,,,,
3699,375790,3,,,,,
3700,4082,3,,,,,
3701,375298,3,,,,,
3702,832,3,,,,,
3703,81029,3,,,,,
3704,5324,3,,,,,
3705,79571,3,,,,,
3706,81027,3,,,,,
3707,4585,3,,,,,
3708,51330,3,,,,,
3709,4794,3,,,,,
3710,5133,3,,,,,
3711,4005,3,,,,,
3712,442920,3,,,,,
3713,7799,3,,,,,
3714,400359,3,,,,,
3715,5319,3,,,,,
3716,442913,3,,,,,
3717,489,3,,,,,
3718,79152,3,,,,,
3719,10803,3,,,,,
3720,4092,3,,,,,
3721,442911,3,,,,,
3722,442908,3,,,,,
3723,11254,3,,,,,
3724,51341,3,,,,,
3725,490,3,,,,,
3726,407009,3,,,,,
3727,407055,3,,,,,
3728,50486,3,,,,,
3729,109,3,,,,,
3730,8184,3,,,,,
3731,404672,3,,,,,
3732,8128,3,,,,,
3733,407017,3,,,,,
3734,3782,3,,,,,
3735,407019,3,,,,,
3736,5066,3,,,,,
3737,4045,3,,,,,
3738,3777,3,,,,,
3739,79694,3,,,,,
3740,10678,3,,,,,
3741,53826,3,,,,,
3742,4485,3,,,,,
3743,7472,3,,,,,
3744,12,3,,,,,
3745,4904,3,,,,,
3746,116443,3,,,,,
3747,407030,3,,,,,
3748,7780,3,,,,,
3749,10840,3,,,,,
3750,4900,3,,,,,
3751,5175,3,,,,,
3752,4477,3,,,,,
3753,7782,3,,,,,
3754,1132,3,,,,,
3755,83597,3,,,,,
3756,442915,3,,,,,
3757,3676,3,,,,,
3758,25932,3,,,,,
3759,25890,3,,,,,
3760,5792,3,,,,,
3761,687,3,,,,,
3762,1460,3,,,,,
3763,580,3,,,,,
3764,2584,3,,,,,
3765,5803,3,,,,,
3766,25830,3,,,,,
3767,1040,3,,,,,
3768,9134,3,,,,,
3769,10398,3,,,,,
3770,25797,3,,,,,
3771,914,3,,,,,
3772,10395,3,,,,,
3773,5829,3,,,,,
3774,9113,3,,,,,
3775,1457,3,,,,,
3776,57449,3,,,,,
3777,1454,3,,,,,
3778,9030,3,,,,,
3779,1435,3,,,,,
3780,90411,3,,,,,
3781,693124,3,,,,,
3782,26258,3,,,,,
3783,57539,3,,,,,
3784,57628,3,,,,,
3785,5764,3,,,,,
3786,57674,3,,,,,
3787,57678,3,,,,,
3788,57679,3,,,,,
3789,26060,3,,,,,
3790,57709,3,,,,,
3791,145270,3,,,,,
3792,57798,3,,,,,
3793,91574,3,,,,,
3794,2569,3,,,,,
3795,5834,3,,,,,
3796,1463,3,,,,,
3797,24137,3,,,,,
3798,23774,3,,,,,
3799,10324,3,,,,,
3800,5934,3,,,,,
3801,59340,3,,,,,
3802,92344,3,,,,,
3803,924,3,,,,,
3804,23705,3,,,,,
3805,5954,3,,,,,
3806,5959,3,,,,,
3807,597,3,,,,,
3808,23554,3,,,,,
3809,148738,3,,,,,
3810,23530,3,,,,,
3811,5981,3,,,,,
3812,92211,3,,,,,
3813,24140,3,,,,,
3814,5924,3,,,,,
3815,9187,3,,,,,
3816,2557,3,,,,,
3817,1465,3,,,,,
3818,917,3,,,,,
3819,9173,3,,,,,
3820,1469,3,,,,,
3821,5887,3,,,,,
3822,5890,3,,,,,
3823,246,3,,,,,
3824,2524,3,,,,,
3825,91942,3,,,,,
3826,2494,3,,,,,
3827,920,3,,,,,
3828,147409,3,,,,,
3829,9201,3,,,,,
3830,693223,3,,,,,
3831,693235,3,,,,,
3832,2346,3,,,,,
3833,8825,3,,,,,
3834,883,3,,,,,
3835,2803,3,,,,,
3836,56946,3,,,,,
3837,140,3,,,,,
3838,2768,3,,,,,
3839,7058,3,,,,,
3840,2743,3,,,,,
3841,56997,3,,,,,
3842,27329,3,,,,,
3843,27316,3,,,,,
3844,27315,3,,,,,
3845,8870,3,,,,,
3846,27255,3,,,,,
3847,27242,3,,,,,
3848,140733,3,,,,,
3849,8826,3,,,,,
3850,8824,3,,,,,
3851,574451,3,,,,,
3852,8823,3,,,,,
3853,7091,3,,,,,
3854,8788,3,,,,,
3855,7090,3,,,,,
3856,284119,3,,,,,
3857,284086,3,,,,,
3858,8801,3,,,,,
3859,5686,3,,,,,
3860,8805,3,,,,,
3861,5689,3,,,,,
3862,8811,3,,,,,
3863,8817,3,,,,,
3864,282996,3,,,,,
3865,5692,3,,,,,
3866,282809,3,,,,,
3867,282706,3,,,,,
3868,57104,3,,,,,
3869,57122,3,,,,,
3870,890,3,,,,,
3871,8900,3,,,,,
3872,26986,3,,,,,
3873,89765,3,,,,,
3874,7007,3,,,,,
3875,1417,3,,,,,
3876,1419,3,,,,,
3877,2674,3,,,,,
3878,7003,3,,,,,
3879,8996,3,,,,,
3880,8999,3,,,,,
3881,1427,3,,,,,
3882,26523,3,,,,,
3883,9002,3,,,,,
3884,694,3,,,,,
3885,9019,3,,,,,
3886,574447,3,,,,,
3887,2701,3,,,,,
3888,1412,3,,,,,
3889,27020,3,,,,,
3890,57167,3,,,,,
3891,57142,3,,,,,
3892,8912,3,,,,,
3893,27121,3,,,,,
3894,8914,3,,,,,
3895,27113,3,,,,,
3896,7030,3,,,,,
3897,7019,3,,,,,
3898,27022,3,,,,,
3899,57190,3,,,,,
3900,572,3,,,,,
3901,5721,3,,,,,
3902,57216,3,,,,,
3903,27040,3,,,,,
3904,27035,3,,,,,
3905,23491,3,,,,,
3906,9315,3,,,,,
3907,28514,3,,,,,
3908,2028,3,,,,,
3909,2020,3,,,,,
3910,2017,3,,,,,
3911,9695,3,,,,,
3912,2011,3,,,,,
3913,9722,3,,,,,
3914,200315,3,,,,,
3915,9734,3,,,,,
3916,1984,3,,,,,
3917,197322,3,,,,,
3918,196527,3,,,,,
3919,64131,3,,,,,
3920,100124700,3,,,,,
3921,1964,3,,,,,
3922,1933,3,,,,,
3923,6421,3,,,,,
3924,202333,3,,,,,
3925,2030,3,,,,,
3926,2170,3,,,,,
3927,10140,3,,,,,
3928,2167,3,,,,,
3929,634,3,,,,,
3930,10149,3,,,,,
3931,6346,3,,,,,
3932,2113,3,,,,,
3933,9630,3,,,,,
3934,9636,3,,,,,
3935,6361,3,,,,,
3936,9638,3,,,,,
3937,9639,3,,,,,
3938,6363,3,,,,,
3939,10062,3,,,,,
3940,6574,3,,,,,
3941,1616,3,,,,,
3942,6570,3,,,,,
3943,9790,3,,,,,
3944,10011,3,,,,,
3945,1915,3,,,,,
3946,164395,3,,,,,
3947,64644,3,,,,,
3948,1687,3,,,,,
3949,10117,3,,,,,
3950,65109,3,,,,,
3951,64699,3,,,,,
3952,1755,3,,,,,
3953,6474,3,,,,,
3954,6476,3,,,,,
3955,65062,3,,,,,
3956,65057,3,,,,,
3957,9948,3,,,,,
3958,6480,3,,,,,
3959,6482,3,,,,,
3960,64854,3,,,,,
3961,649,3,,,,,
3962,64581,3,,,,,
3963,167691,3,,,,,
3964,1794,3,,,,,
3965,9846,3,,,,,
3966,6426,3,,,,,
3967,64321,3,,,,,
3968,1879,3,,,,,
3969,1869,3,,,,,
3970,65250,3,,,,,
3971,9844,3,,,,,
3972,9855,3,,,,,
3973,64446,3,,,,,
3974,6523,3,,,,,
3975,6522,3,,,,,
3976,644076,3,,,,,
3977,64421,3,,,,,
3978,1666,3,,,,,
3979,64423,3,,,,,
3980,2168,3,,,,,
3981,2171,3,,,,,
3982,9317,3,,,,,
3983,60528,3,,,,,
3984,6730,3,,,,,
3985,9369,3,,,,,
3986,6091,3,,,,,
3987,9381,3,,,,,
3988,6097,3,,,,,
3989,23165,3,,,,,
3990,93974,3,,,,,
3991,23152,3,,,,,
3992,1514,3,,,,,
3993,6128,3,,,,,
3994,941,3,,,,,
3995,6144,3,,,,,
3996,2308,3,,,,,
3997,6157,3,,,,,
3998,23022,3,,,,,
3999,23269,3,,,,,
4000,23286,3,,,,,
4001,157657,3,,,,,
4002,6751,3,,,,,
4003,23432,3,,,,,
4004,93183,3,,,,,
4005,1496,3,,,,,
4006,23413,3,,,,,
4007,6007,3,,,,,
4008,15,3,,,,,
4009,6011,3,,,,,
4010,23389,3,,,,,
4011,23385,3,,,,,
4012,6037,3,,,,,
4013,23362,3,,,,,
4014,1503,3,,,,,
4015,6041,3,,,,,
4016,9353,3,,,,,
4017,23305,3,,,,,
4018,6194,3,,,,,
4019,1522,3,,,,,
4020,100506742,3,,,,,
4021,100507436,3,,,,,
4022,2224,3,,,,,
4023,10193,3,,,,,
4024,221692,3,,,,,
4025,2215,3,,,,,
4026,221421,3,,,,,
4027,6607,3,,,,,
4028,6599,3,,,,,
4029,9572,3,,,,,
4030,2208,3,,,,,
4031,10057,3,,,,,
4032,2205,3,,,,,
4033,1553,3,,,,,
4034,220296,3,,,,,
4035,219844,3,,,,,
4036,157,3,,,,,
4037,222546,3,,,,,
4038,154664,3,,,,,
4039,952,3,,,,,
4040,6635,3,,,,,
4041,9450,3,,,,,
4042,6652,3,,,,,
4043,9455,3,,,,,
4044,22900,3,,,,,
4045,22871,3,,,,,
4046,6202,3,,,,,
4047,2280,3,,,,,
4048,102,3,,,,,
4049,6236,3,,,,,
4050,6634,3,,,,,
4051,2264,3,,,,,
4052,153201,3,,,,,
4053,6241,3,,,,,
4054,6259,3,,,,,
4055,7092,3,,,,,
4056,1438,3,,,,,
4057,8629,3,,,,,
4058,1055,3,,,,,
4059,8614,3,,,,,
4060,7258,3,,,,,
4061,29920,3,,,,,
4062,5588,3,,,,,
4063,5587,3,,,,,
4064,55577,3,,,,,
4065,55600,3,,,,,
4066,7161,3,,,,,
4067,84668,3,,,,,
4068,5562,3,,,,,
4069,5469,3,,,,,
4070,1349,3,,,,,
4071,3170,3,,,,,
4072,55830,3,,,,,
4073,5583,3,,,,,
4074,29995,3,,,,,
4075,84665,3,,,,,
4076,84662,3,,,,,
4077,54738,3,,,,,
4078,55829,3,,,,,
4079,319100,3,,,,,
4080,3384,3,,,,,
4081,352909,3,,,,,
4082,2954,3,,,,,
4083,5610,3,,,,,
4084,126792,3,,,,,
4085,2941,3,,,,,
4086,5608,3,,,,,
4087,5607,3,,,,,
4088,3235,3,,,,,
4089,727,3,,,,,
4090,1363,3,,,,,
4091,2953,3,,,,,
4092,55151,3,,,,,
4093,8615,3,,,,,
4094,5515,3,,,,,
4095,8635,3,,,,,
4096,7263,3,,,,,
4097,7262,3,,,,,
4098,3430,3,,,,,
4099,3206,3,,,,,
4100,55975,3,,,,,
4101,3202,3,,,,,
4102,100288687,3,,,,,
4103,84282,3,,,,,
4104,3501,3,,,,,
4105,2931,3,,,,,
4106,1316,3,,,,,
4107,126129,3,,,,,
4108,55752,3,,,,,
4109,54986,3,,,,,
4110,131669,3,,,,,
4111,126133,3,,,,,
4112,5567,3,,,,,
4113,7204,3,,,,,
4114,54977,3,,,,,
4115,55743,3,,,,,
4116,7324,3,,,,,
4117,55759,3,,,,,
4118,8547,3,,,,,
4119,1266,3,,,,,
4120,55737,3,,,,,
4121,30845,3,,,,,
4122,3087,3,,,,,
4123,55729,3,,,,,
4124,55714,3,,,,,
4125,126410,3,,,,,
4126,7307,3,,,,,
4127,345895,3,,,,,
4128,7222,3,,,,,
4129,3500,3,,,,,
4130,55054,3,,,,,
4131,7350,3,,,,,
4132,3169,3,,,,,
4133,55800,3,,,,,
4134,1337,3,,,,,
4135,3020,3,,,,,
4136,55065,3,,,,,
4137,3021,3,,,,,
4138,133522,3,,,,,
4139,340061,3,,,,,
4140,54796,3,,,,,
4141,3460,3,,,,,
4142,3161,3,,,,,
4143,3148,3,,,,,
4144,130557,3,,,,,
4145,3488,3,,,,,
4146,8440,3,,,,,
4147,55783,3,,,,,
4148,3131,3,,,,,
4149,3475,3,,,,,
4150,346007,3,,,,,
4151,11146,3,,,,,
4152,54901,3,,,,,
4153,84181,3,,,,,
4154,54469,3,,,,,
4155,7100,3,,,,,
4156,8490,3,,,,,
4157,3654,3,,,,,
4158,28964,3,,,,,
4159,3375,3,,,,,
4160,123041,3,,,,,
4161,10452,3,,,,,
4162,8682,3,,,,,
4163,54474,3,,,,,
4164,84909,3,,,,,
4165,2925,3,,,,,
4166,7381,3,,,,,
4167,5453,3,,,,,
4168,8676,3,,,,,
4169,3273,3,,,,,
4170,56287,3,,,,,
4171,55180,3,,,,,
4172,3373,3,,,,,
4173,3292,3,,,,,
4174,1378,3,,,,,
4175,7098,3,,,,,
4176,285489,3,,,,,
4177,56603,3,,,,,
4178,5524,3,,,,,
4179,285848,3,,,,,
4180,5527,3,,,,,
4181,286077,3,,,,,
4182,8738,3,,,,,
4183,84876,3,,,,,
4184,5651,3,,,,,
4185,3300,3,,,,,
4186,5520,3,,,,,
4187,123,3,,,,,
4188,8720,3,,,,,
4189,87178,3,,,,,
4190,28755,3,,,,,
4191,3294,3,,,,,
4192,8714,3,,,,,
4193,1236,3,,,,,
4194,290,3,,,,,
4195,2922,3,,,,,
4196,29126,3,,,,,
4197,2921,3,,,,,
4198,8667,3,,,,,
4199,1241,3,,,,,
4200,3568,3,,,,,
4201,123872,3,,,,,
4202,3590,3,,,,,
4203,5457,3,,,,,
4204,729,3,,,,,
4205,3603,3,,,,,
4206,3578,3,,,,,
4207,1369,3,,,,,
4208,5459,3,,,,,
4209,3566,3,,,,,
4210,3604,3,,,,,
4211,3381,3,,,,,
4212,5534,3,,,,,
4213,6114,2,,,,,
4214,611,2,,,,,
4215,10261,2,,,,,
4216,6688,2,,,,,
4217,55014,2,,,,,
4218,5359,2,,,,,
4219,79080,2,,,,,
4220,11010,2,,,,,
4221,6288,2,,,,,
4222,730,2,,,,,
4223,6116,2,,,,,
4224,6209,2,,,,,
4225,10987,2,,,,,
4226,10551,2,,,,,
4227,6671,2,,,,,
4228,50632,2,,,,,
4229,6722,2,,,,,
4230,54974,2,,,,,
4231,6670,2,,,,,
4232,7434,2,,,,,
4233,50807,2,,,,,
4234,79092,2,,,,,
4235,50628,2,,,,,
4236,50805,2,,,,,
4237,55219,2,,,,,
4238,10188,2,,,,,
4239,5062,2,,,,,
4240,5045,2,,,,,
4241,5047,2,,,,,
4242,5079,2,,,,,
4243,55214,2,,,,,
4244,55213,2,,,,,
4245,10544,2,,,,,
4246,7448,2,,,,,
4247,6282,2,,,,,
4248,6122,2,,,,,
4249,10699,2,,,,,
4250,55198,2,,,,,
4251,5519,2,,,,,
4252,5366,2,,,,,
4253,664616,2,,,,,
4254,6147,2,,,,,
4255,53632,2,,,,,
4256,6237,2,,,,,
4257,10228,2,,,,,
4258,10235,2,,,,,
4259,6698,2,,,,,
4260,55102,2,,,,,
4261,7447,2,,,,,
4262,6188,2,,,,,
4263,6693,2,,,,,
4264,10207,2,,,,,
4265,10215,2,,,,,
4266,55117,2,,,,,
4267,6251,2,,,,,
4268,664617,2,,,,,
4269,729582,2,,,,,
4270,619402,2,,,,,
4271,622,2,,,,,
4272,50608,2,,,,,
4273,170534,2,,,,,
4274,6272,2,,,,,
4275,10194,2,,,,,
4276,10550,2,,,,,
4277,619399,2,,,,,
4278,10238,2,,,,,
4279,619509,2,,,,,
4280,6651,2,,,,,
4281,10246,2,,,,,
4282,619552,2,,,,,
4283,5067,2,,,,,
4284,5072,2,,,,,
4285,6257,2,,,,,
4286,7094,2,,,,,
4287,5413,2,,,,,
4288,79101,2,,,,,
4289,6427,2,,,,,
4290,54535,2,,,,,
4291,7376,2,,,,,
4292,100196911,2,,,,,
4293,644096,2,,,,,
4294,4905,2,,,,,
4295,5456,2,,,,,
4296,64375,2,,,,,
4297,64374,2,,,,,
4298,64333,2,,,,,
4299,6526,2,,,,,
4300,10660,2,,,,,
4301,6430,2,,,,,
4302,64288,2,,,,,
4303,6425,2,,,,,
4304,54531,2,,,,,
4305,54221,2,,,,,
4306,64221,2,,,,,
4307,4926,2,,,,,
4308,54600,2,,,,,
4309,54210,2,,,,,
4310,54620,2,,,,,
4311,6418,2,,,,,
4312,6415,2,,,,,
4313,493856,2,,,,,
4314,10129,2,,,,,
4315,641371,2,,,,,
4316,54206,2,,,,,
4317,54657,2,,,,,
4318,100918,2,,,,,
4319,6447,2,,,,,
4320,7357,2,,,,,
4321,54466,2,,,,,
4322,10105,2,,,,,
4323,4861,2,,,,,
4324,6493,2,,,,,
4325,64919,2,,,,,
4326,64902,2,,,,,
4327,54441,2,,,,,
4328,6489,2,,,,,
4329,6487,2,,,,,
4330,54458,2,,,,,
4331,64851,2,,,,,
4332,6484,2,,,,,
4333,6503,2,,,,,
4334,10630,2,,,,,
4335,54433,2,,,,,
4336,645,2,,,,,
4337,64788,2,,,,,
4338,65059,2,,,,,
4339,10644,2,,,,,
4340,65076,2,,,,,
4341,54413,2,,,,,
4342,4883,2,,,,,
4343,79574,2,,,,,
4344,54363,2,,,,,
4345,4889,2,,,,,
4346,54498,2,,,,,
4347,10618,2,,,,,
4348,6464,2,,,,,
4349,7378,2,,,,,
4350,79258,2,,,,,
4351,494323,2,,,,,
4352,10561,2,,,,,
4353,7423,2,,,,,
4354,63826,2,,,,,
4355,5347,2,,,,,
4356,54119,2,,,,,
4357,10063,2,,,,,
4358,6374,2,,,,,
4359,6372,2,,,,,
4360,54114,2,,,,,
4361,100616496,2,,,,,
4362,10574,2,,,,,
4363,6362,2,,,,,
4364,54832,2,,,,,
4365,6580,2,,,,,
4366,10144,2,,,,,
4367,5010,2,,,,,
4368,1108,2,,,,,
4369,100616452,2,,,,,
4370,5017,2,,,,,
4371,7329,2,,,,,
4372,11035,2,,,,,
4373,6590,2,,,,,
4374,7328,2,,,,,
4375,10563,2,,,,,
4376,6327,2,,,,,
4377,5024,2,,,,,
4378,54899,2,,,,,
4379,101669767,2,,,,,
4380,5025,2,,,,,
4381,6318,2,,,,,
4382,79133,2,,,,,
4383,1007,2,,,,,
4384,6538,2,,,,,
4385,5471,2,,,,,
4386,6539,2,,,,,
4387,64116,2,,,,,
4388,494329,2,,,,,
